UPC,EAN,Custom SKU,Manufact. SKU,Item,Remaining,Sale Price
191520660420,,,,CCM Hockey Gloves Blue 12 FT6,1,$139.99 
191520442101,,,,CCM Hockey Pants Black Senior L AS 580,1,$139.99 
191520442095,,,,CCM Hockey Pants Black Senior M AS 580,1,$139.99 
191520819194,,,,CCM Hockey Pants Blue Junior S XF,1,$139.99 
191520664121,,,,CCM Hockey Pants Black Junior L FT6,1,$139.99 
191520442040,,,,CCM Hockey Pants Red Senior S AS 580,1,$139.99 
191520442125,,,,CCM Hockey Pants Blue Senior S AS 580,1,$139.99 
191520819217,,,,CCM Hockey Pants Blue Junior L XF,1,$139.99 
191520664152,,,,CCM Hockey Pants Blue Junior L FT6,1,$139.99 
191520819200,,,,CCM Hockey Pants Blue Junior M XF,1,$139.99 
191520664145,,,,CCM Hockey Pants Blue Junior M FT6,1,$139.99 
191520664084,,,,CCM Hockey Pants Red Junior M FT6,1,$139.99 
191520664138,,,,CCM Hockey Pants Blue Junior S FT6,1,$139.99 
191520410438,,,,CCM RIbcor  86K 75 P28 LEFT,1,$139.99 
191520410469,,,,CCM RIbcor  86K 75 P29 RIGHT,1,$139.99 
627934283318,,,,Sherwood Legend 1 Shoulder Pad - Junior Small,1,$139.99 
627934283325,,,,Sherwood Legend 1 Shoulder Pad - Junior Medium,1,$139.99 
627934283332,,,,Sherwood Legend 1 Shoulder Pad - Junior Large,1,$139.99 
627555329716,,,,Sherwood CODE Encrypt 1 Shoulder Pad - Junior Small,1,$139.99 
191520874315,,,,CCM 450 Bag Navy 32,1,$139.99 
681489127756,,,,"TRUE CATALYST 7X3 2023 INT GOAL STICK, T31 CURVE, 23"" PADDLE, LEFT, 52""",1,$142.99 
681489127763,,,,"TRUE CATALYST 7X3 2023 INT GOAL STICK, T31 CURVE, 24"" PADDLE, LEFT, 53""",1,$142.99 
681489127770,,,,"TRUE CATALYST 7X3 2023 SR GOAL STICK, T31 CURVE, 25"" PADDLE, LEFT, 56""",1,$142.99 
681489127787,,,,"TRUE CATALYST 7X3 2023 SR GOAL STICK, T31 CURVE, 26"" PADDLE, LEFT, 57""",1,$142.99 
681489150914,,,,"TRUE HZRDUS 7X4 2024 JR BLACKOUT GOAL STICK, T31 CURVE, 21"" PADDLE, LEFT",1,$142.99 
191520817497,,,,CCM Hockey Gloves Red 10 XF,1,$149.99 
191520817428,,,,CCM Hockey Gloves Blue 12 XF,1,$149.99 
191520874278,,,,"CCM 450 Player Elite Carry Bag 36""",1,$149.99 
191520305178,,,,CCM Tacks 210 Helmet Combo Black M,1,$149.99 
191520305192,,,,CCM Tacks 210 Helmet Combo White S,1,$149.99 
191520334796,,,,CCM Tacks 210 Helmet Combo Black XS,1,$149.99 
191520305222,,,,CCM Tacks 210 Helmet Combo Blue S,1,$149.99 
191520305239,,,,CCM Tacks 210 Helmet Combo Blue M,1,$149.99 
191520334802,,,,CCM Tacks 210 Helmet Combo White XS,1,$149.99 
681489142902,,,,TRUE PROJECT X 20 T92.5 RIGHT,1,$149.99 
191520305215,,,3552954,HT210C TAC SR Combo CCM White L,1,$149.99 
191520334819,,,,CCM Tacks 720 Helmet Combo Nevy XS,1,$149.99 
191520663735,,,,CCM Jetspeed FT6 Shin Guards - Senior 16,1,$149.99 
191520818234,,,,CCM Tacks XF Shoulder Pads - Junior M,1,$149.99 
191520818241,,,,CCM Tacks XF Shoulder Pads - Junior L,1,$149.99 
191520663360,,,,CCM Jetspeed FT6 Shoulder Pads - Junior S,1,$149.99 
191520663377,,,,CCM Jetspeed FT6 Shoulder Pads - Junior M,1,$149.99 
,,,,Lowry Byonic Universal Skate Steel Pro DLC  254,1,$149.99 
627934284643,,,,Sherwood Legend 2 Stick - Senior Left PP28 68,1,$149.99 
627934284667,,,,Sherwood Legend 2 Stick - Senior Left PP28 75,1,$149.99 
627934284704,,,,Sherwood Legend 2 Stick - Senior Left PP90MX 68,1,$149.99 
627934284766,,,,Sherwood Legend 2 Stick - Senior Left PP92 68,1,$149.99 
627934284780,,,,Sherwood Legend 2 Stick - Senior Left PP92 75,1,$149.99 
627934284469,,,,Sherwood Legend 2 Stick - Intermediate Left PP28 50,1,$149.99 
627934284483,,,,Sherwood Legend 2 Stick - Intermediate Left PP28 60,1,$149.99 
627934284506,,,,Sherwood Legend 2 Stick - Intermediate Left PP90MX 50,1,$149.99 
627934284520,,,,Sherwood Legend 2 Stick - Intermediate Left PP90MX 60,1,$149.99 
627934284544,,,,Sherwood Legend 2 Stick - Intermediate Left PP92 50,1,$149.99 
627934284568,,,,Sherwood Legend 2 Stick - Intermediate Left PP92 60,1,$149.99 
627934282632,,,,Sherwood T90 G3 Stick - Senior Left PP28 75,1,$149.99 
627934780374,,,,Sherwood T90 G3 Stick - Senior Left PP92 75,1,$149.99 
681489129811,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE BLACK 15,1,$159.99 
681489129859,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE NAVY 13,1,$159.99 
681489129873,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE NAVY 15,1,$159.99 
681489129910,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE RED 13,1,$159.99 
681489129934,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE RED 15,1,$159.99 
681489145453,,,,TRUE PRO FOUR ROLL CLASSIC FIT GLOVE BLACK 13,1,$159.99 
681489145484,,,,TRUE PRO FOUR ROLL CLASSIC FIT GLOVE NAVY 13,1,$159.99 
681489145491,,,,TRUE PRO FOUR ROLL CLASSIC FIT GLOVE NAVY 14,1,$159.99 
681489145507,,,,TRUE PRO FOUR ROLL CLASSIC FIT GLOVE NAVY 15,1,$159.99 
681489149048,,,,TRUE PRO FOUR ROLL CLASSIC FIT GLOVE RED 13,1,$159.99 
681489149055,,,,TRUE PRO FOUR ROLL CLASSIC FIT GLOVE RED 14,1,$159.99 
681489149062,,,,TRUE PRO FOUR ROLL CLASSIC FIT GLOVE RED 15,1,$159.99 
191520799427,,,,CCM Jetspeed FT7 Hockey Stick -  Junior  Left P29 50,1,$159.99 
191520799489,,,,CCM Jetspeed FT7 Hockey Stick -  Junior  Left P29 40,1,$159.99 
191520799502,,,,CCM Jetspeed FT7 Hockey Stick -  Junior  Left P90 40,1,$159.99 
191520799465,,,,CCM Jetspeed FT7 Hockey Stick -  Junior  Left P28 40,1,$159.99 
191520801397,,191520801397,,CCM Ribcor Trigger 9 -  Junior Right P29 40,1,$159.99 
191520801304,,,,CCM Ribcor Trigger 9 -  Junior Left P28 50,1,$159.99 
191520801328,,,,CCM Ribcor Trigger 9 -  Junior Left P29 50,1,$159.99 
191520801342,,,,CCM Ribcor Trigger 9 -  Junior Left P90 50,1,$159.99 
191520801403,,,,CCM Ribcor Trigger 9 -  Junior Left P90 40,1,$159.99 
191520660239,,,,CCM Hockey Gloves Red 14 FT6,1,$159.99 
681489136574,,,,TRUE CATALYST XS3 75 T92.5 Left,1,$159.99 
681489135966,,,,TRUE CATALYST XS3 50 T92.5 Left,1,$159.99 
681489135980,,,,TRUE CATALYST XS3 50 T28 Left,1,$159.99 
681489136604,,,,TRUE CATALYST XS3 65 T28 Left,1,$159.99 
681489136017,,,,TRUE CATALYST XS3 40 T92.5 Right,1,$159.99 
681489135973,,,,TRUE CATALYST XS3 50 T92.5 Right,1,$159.99 
191520799403,,,,CCM Jetspeed FT7 Hockey Stick -  Junior  Left P28 50,1,$159.99 
191520801366,,,,CCM Ribcor Trigger 9 -  Junior Left P28 40,1,$159.99 
681489135942,,,,TRUE CATALYST XS3 55 T28 Left,1,$159.99 
627555367596,,,,Sherwood CODE Encrypt 2 Stick - Senior Left PP28 68,1,$159.99 
627555367619,,,,Sherwood CODE Encrypt 2 Stick - Senior Left PP28 75,1,$159.99 
627555367718,,,,Sherwood CODE Encrypt 2 Stick - Senior Left PP90MX 68,1,$159.99 
627555367732,,,,Sherwood CODE Encrypt 2 Stick - Senior Left PP90MX 75,1,$159.99 
627555367770,,,,Sherwood CODE Encrypt 2 Stick - Senior Left PP92 68,1,$159.99 
627555367794,,,,Sherwood CODE Encrypt 2 Stick - Senior Left PP92 75,1,$159.99 
627555367893,,,,Sherwood CODE Encrypt 2 Stick - Intermediate Left PP28 55,1,$159.99 
627555367916,,,,Sherwood CODE Encrypt 2 Stick - Intermediate Left PP28 65,1,$159.99 
627555367978,,,,Sherwood CODE Encrypt 2 Stick - Intermediate Left PP90MX 55,1,$159.99 
627555367992,,,,Sherwood CODE Encrypt 2 Stick - Intermediate Left PP90MX 65,1,$159.99 
627555368012,,,,Sherwood CODE Encrypt 2 Stick - Intermediate Left PP92 55,1,$159.99 
627555368036,,,,Sherwood CODE Encrypt 2 Stick - Intermediate Left PP92 65,1,$159.99 
627934282557,,,,Sherwood Legend 1 Pant - Junior X-Large,1,$159.99 
627934283349,,,,Sherwood Legend 1 Shoulder Pad - Senior Small,1,$159.99 
627934283356,,,,Sherwood Legend 1 Shoulder Pad - Senior Medium,1,$159.99 
627934283363,,,,Sherwood Legend 1 Shoulder Pad - Senior Large,1,$159.99 
627555329679,,,,Sherwood CODE Encrypt 1 Shoulder Pad - Senior Small,1,$159.99 
681489038915,,,,"TRUE CATALYST 9X3 2023 YOUTH OPS, 15 FLEX, T92.5 CURVE, RIGHT, 46""",1,$169.99 
681489152864,,,,"TRUE HZRDUS 9X4 2024 JR OPS, 20 FLEX, T92 CURVE, LEFT, 48""",1,$169.99 
191520419462,,,,CCM Tacks Team - Senior Left P28 75,1,$169.99 
191520419400,,,,CCM Tacks Team - Senior Left P28 85,1,$169.99 
191520419509,,,,CCM Tacks Team - Senior Left P90 75,1,$169.99 
191520512811,,,,CCM Ribcor Team - Senior Left P29 70,1,$169.99 
191520415501,,,,CCM Ribcor Team - Senior Left P29 75,1,$169.99 
191520415587,,,,CCM Ribcor Team - Senior Left P29 85,1,$169.99 
191520512798,,,,CCM Ribcor Team - Senior Left P28 70,1,$169.99 
191520415488,,,,CCM Ribcor Team - Senior Left P28 75,1,$169.99 
191520415563,,,,CCM Ribcor Team - Senior Left P28 85,1,$169.99 
191520415549,,,,CCM Ribcor Team - Senior Left P90 75,1,$169.99 
191520415624,,,,CCM Ribcor Team - Senior Left P90 85,1,$169.99 
191520415518,,,,CCM Ribcor Team - Senior Right P29 75,1,$169.99 
191520419585,,,,CCM Tacks Team - Intermediate Left P28 55,1,$169.99 
191520415747,,,,CCM Ribcor Team - Intermeidate  Left P29 55,1,$169.99 
191520415662,,,,CCM Ribcor Team - Intermeidate  Left P29 65,1,$169.99 
191520415785,,,,CCM Ribcor Team - Intermeidate  Left P90 55,1,$169.99 
191520415709,,,,CCM Ribcor Team - Intermeidate  Left P90 65,1,$169.99 
191520415648,,,,CCM Ribcor Team - Intermeidate  Left P28 65,1,$169.99 
191520817107,,,,CCM Hockey Gloves Blue 13 XF,1,$169.99 
191520817206,,,,CCM Hockey Gloves Red 14 XF,1,$169.99 
191520817114,,,,CCM Hockey Gloves Blue 14 XF,1,$169.99 
191520817121,,,,CCM Hockey Gloves Blue 15 XF,1,$169.99 
191520664053,,,,CCM Hockey Pants Blue Senior L FT6,1,$169.99 
191520664015,,,,CCM Hockey Pants Red Senior L FT6,1,$169.99 
191520664046,,,,CCM Hockey Pants Blue Senior M FT6,1,$169.99 
191520664039,,,,CCM Hockey Pants Blue Senior S FT6,1,$169.99 
191520663995,,,,CCM Hockey Pants Red Senior S FT6,1,$169.99 
191520663971,,,,CCM Hockey Pants Black Senior S FT6,1,$169.99 
191520419523,,,,CCM Tacks Team - Intermediate Left P28 65,1,$169.99 
191520512859,,,,CCM Ribcor Team - Senior Left P90 70,1,$169.99 
191520419486,,,,CCM Tacks Team - Senior Left P29 75,1,$169.99 
191520415723,,,,CCM Ribcor Team - Intermeidate  Left P28 55,1,$169.99 
191520419615,,,,CCM Tacks Team - Intermediate Right P29 55,1,$169.99 
191520663353,,,,CCM Jetspeed FT6 Shoulder Pads - Senior XL,1,$169.99 
681489130060,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE NAVY 10,1,$179.99 
681489130077,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE NAVY 11,1,$179.99 
681489130084,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE NAVY 12,1,$179.99 
681489130121,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE RED 10,1,$179.99 
681489130138,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE RED 11,1,$179.99 
681489130145,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE RED 12,1,$179.99 
191520604493,,,,CCM Jetspeed FT Team - Senior Right P29 70,1,$179.99 
191520604462,,,,CCM Jetspeed FT Team - Senior Left P28 70,1,$179.99 
191520604479,,,,CCM Jetspeed FT Team - Senior Right P28 70,1,$179.99 
191520604608,,,,CCM Jetspeed FT Team - Senior Right P90 75,1,$179.99 
191520604684,,,,CCM Jetspeed FT Team - Senior Left P90 85,1,$179.99 
191520604646,,,,CCM Jetspeed FT Team - Senior Left P29 85,1,$179.99 
191520604547,,,,CCM Jetspeed FT Team - Senior Left P28 75,1,$179.99 
191520604622,,,,CCM Jetspeed FT Team - Senior Left P28 85,1,$179.99 
191520624064,,,,CCM Jetspeed FT Team - Intermediate Left P29 55,1,$179.99 
191520624040,,,,CCM Jetspeed FT Team - Intermediate Left P28 55,1,$179.99 
191520604707,,,,CCM Jetspeed FT Team - Intermediate Left P28 65,1,$179.99 
191520624118,,,,CCM Jetspeed FT Team - Intermediate Right P90 55,1,$179.99 
191520624101,,,,CCM Jetspeed FT Team - Intermediate Left P90 55,1,$179.99 
191520604769,,,,CCM Jetspeed FT Team - Intermediate Left P90 65,1,$179.99 
191520609306,,,,CCM Ribcor Trigger 8 -  Junior Left P28 40,1,$179.99 
191520609344,,,,CCM Ribcor Trigger 8 -  Junior Left P90 40,1,$179.99 
191520609290,,,,CCM Ribcor Trigger 8 -  Junior Right P90 50,1,$179.99 
191520609351,,,,CCM Ribcor Trigger 8 -  Junior Right P90 40,1,$179.99 
191520659974,,,,CCM Hockey Gloves Blue 11 FT6 Pro,1,$179.99 
191520659981,,,,CCM Hockey Gloves Blue 12 FT6 Pro,1,$179.99 
191520818357,,,,CCM Elbow Pads SR Tacks XF Pro XL,1,$179.99 
191520819088,,,,CCM Hockey Pants Blue Senior M XF,1,$179.99 
191520831868,,,,CCM Hockey Pants Blue Junior M XF Pro,1,$179.99 
191520831875,,,,CCM Hockey Pants Blue Junior L XF Pro,1,$179.99 
627934283905,,,,Sherwood Legend 1 Stick - Intermediate Left PP28 50,1,$179.99 
627934283929,,,,Sherwood Legend 1 Stick - Intermediate Left PP28 60,1,$179.99 
627934283943,,,,Sherwood Legend 1 Stick - Intermediate Left PP90MX 50,1,$179.99 
627934283967,,,,Sherwood Legend 1 Stick - Intermediate Left PP90MX 60,1,$179.99 
627934284001,,,,Sherwood Legend 1 Stick - Intermediate Left PP92 60,1,$179.99 
627555367398,,,,Sherwood CODE Encrypt 1 Stick - Intermediate Left PP28 55,1,$179.99 
627555367411,,,,Sherwood CODE Encrypt 1 Stick - Intermediate Left PP28 65,1,$179.99 
627555367473,,,,Sherwood CODE Encrypt 1 Stick - Intermediate Left PP90MX 55,1,$179.99 
627555367497,,,,Sherwood CODE Encrypt 1 Stick - Intermediate Left PP90MX 65,1,$179.99 
627555367534,,,,Sherwood CODE Encrypt 1 Stick - Intermediate Left PP92 65,1,$179.99 
627555366193,,,,Sherwood T120 Pro Stick - Senior Left PP28 75,1,$179.99 
627555366353,,,,Sherwood T120 Pro Stick - Senior Left PP90MX 75,1,$179.99 
627555366438,,,,Sherwood T120 Pro Stick - Senior Left PP92 75,1,$179.99 
627555366612,,,,Sherwood T120 Pro Stick - Intermediate Left PP28 65,1,$179.99 
627555366735,,,,Sherwood T120 Pro Stick - Intermediate Left PP92 65,1,$179.99 
681489159924,,,,"TRUE PROJECT X SMOKE JR OPS, 30 FLEX, T92 CURVE, LEFT, 50""",1,$189.99 
191520814731,,,,CCM Ribcor MAXX SE -  Junior Left P29 50,1,$189.99 
191520814717,,,,CCM Ribcor MAXX SE -  Junior Left P28 50,1,$189.99 
191520814755,,,,CCM Ribcor MAXX SE -  Junior Left P28 40,1,$189.99 
191520874292,,,,"CCM 480 Player Elite  Roller Bag 32""",1,$189.99 
191520814779,,,,CCM Ribcor MAXX SE -  Junior Left P29 40,1,$189.99 
191520663308,,,,CCM Jetspeed FT6 Pro Shoulder Pads - Junior M,1,$189.99 
627934285169,,,,Sherwood Legend Pro Stick - Junior Left PP28 45,1,$189.99 
627934285220,,,,Sherwood Legend Pro Stick - Junior Left PP92 35,1,$189.99 
627934285244,,,,Sherwood Legend Pro Stick - Junior Left PP92 45,1,$189.99 
681489152888,,,,"TRUE HZRDUS 9X4 2024 JR OPS, 30 FLEX, T28 CURVE, LEFT, 50""",1,$199.99 
681489152901,,,,"TRUE HZRDUS 9X4 2024 JR OPS, 30 FLEX, T92 CURVE, LEFT, 50""",1,$199.99 
191520801014,,,,CCM Ribcor Trigger 9 - Senior Right P29 75,1,$199.99 
191520800970,,,,CCM Ribcor Trigger 9 - Senior Right P90 70,1,$199.99 
191520800987,,,,CCM Ribcor Trigger 9 - Senior Left P28 75,1,$199.99 
191520800963,,,,CCM Ribcor Trigger 9 - Senior Left P90 70,1,$199.99 
191520801045,,,,CCM Ribcor Trigger 9 - Senior Left P90 75,1,$199.99 
191520801250,,,,CCM Ribcor Trigger 9 - Intermeidate  Right P29 55,1,$199.99 
191520801229,,,,CCM Ribcor Trigger 9 - Intermeidate  Left P28 55,1,$199.99 
191520801144,,,,CCM Ribcor Trigger 9 - Intermeidate  Left P28 65,1,$199.99 
191520801281,,,,CCM Ribcor Trigger 9 - Intermeidate  Left P90 55,1,$199.99 
191520801205,,,,CCM Ribcor Trigger 9 - Intermeidate  Left P90 65,1,$199.99 
191520801243,,,,CCM Ribcor Trigger 9 - Intermeidate  Left P29 55,1,$199.99 
191520874230,,,,"CCM 480 Player Elite Navy Rolling Bag 36""",1,$199.99 
681489157821,,,,TRUE HZRDUS FURY 75 T92 LEFT,1,$199.99 
681489158262,,,,TRUE HZRDUS FURY 55 T92 LEFT,1,$199.99 
681489158248,,,,TRUE HZRDUS FURY 55 T28 LEFT,1,$199.99 
681489157838,,,,TRUE HZRDUS FURY 75 T92 RIGHT,1,$199.99 
888600299105,,,,CCM Tacks 310 Helmet Combo Black S,1,$199.99 
888600299112,,,,CCM Tacks 310 Helmet Combo White S,1,$199.99 
191520801007,,,,CCM Ribcor Trigger 9 - Senior Left P29 75,1,$199.99 
191520800901,,,,CCM Ribcor Trigger 9 - Senior Left P28 70,1,$199.99 
191520801168,,,,CCM Ribcor Trigger 9 - Intermeidate  Left P29 65,1,$199.99 
681489157807,,,,TRUE HZRDUS FURY 75 T28 LEFT,1,$199.99 
681489157746,,,,TRUE HZRDUS FURY 65 T28 LEFT,1,$199.99 
681489157760,,,,TRUE HZRDUS FURY 65 T92 LEFT,1,$199.99 
191520624767,,,,CCM Tacks 720 Helmet  Red S,1,$199.99 
888600299129,,,,CCM Tacks 310 Helmet Combo Nevy S,1,$199.99 
191520818135,,,,CCM Tacks XF Pro Shoulder Pads - Junior M,1,$199.99 
627934284100,,,,Sherwood Legend 1 Stick - Senior Left PP28 75,1,$199.99 
627934284162,,,,Sherwood Legend 1 Stick - Senior Left PP90MX 75,1,$199.99 
627934284148,,,,Sherwood Legend 1 Stick - Senior Left PP90MX 68,1,$199.99 
627934284209,,,,Sherwood Legend 1 Stick - Senior Left PP92 68,1,$199.99 
627934284216,,,,Sherwood Legend 1 Stick - Senior Right PP92 68,1,$199.99 
627555382667,,,,Sherwood CODE Encrypt Pro Stick - Junior Left PP28 30,1,$199.99 
627555366018,,,,Sherwood CODE Encrypt Pro Stick - Junior Left PP28 40,1,$199.99 
627555366032,,,,Sherwood CODE Encrypt Pro Stick - Junior Left PP28 50,1,$199.99 
627555382681,,,,Sherwood CODE Encrypt Pro Stick - Junior Left PP92 30,1,$199.99 
627555366094,,,,Sherwood CODE Encrypt Pro Stick - Junior Left PP92 40,1,$199.99 
627555366117,,,,Sherwood CODE Encrypt Pro Stick - Junior Left PP92 50,1,$199.99 
627555366797,,,,Sherwood CODE Encrypt 1 Stick - Senior Left PP28 68,1,$199.99 
627555366810,,,,Sherwood CODE Encrypt 1 Stick - Senior Left PP28 75,1,$199.99 
627555366971,,,,Sherwood CODE Encrypt 1 Stick - Senior Left PP92 68,1,$199.99 
627555366995,,,,Sherwood CODE Encrypt 1 Stick - Senior Left PP92 75,1,$199.99 
627555366919,,,,Sherwood CODE Encrypt 1 Stick - Senior Left PP90MX 68,1,$199.99 
627555366933,,,,Sherwood CODE Encrypt 1 Stick - Senior Left PP90MX 75,1,$199.99 
627555367008,,,,Sherwood CODE Encrypt 1 Stick - Senior Right PP92 75,1,$199.99 
627555366926,,,,Sherwood CODE Encrypt 1 Stick - Senior Right PP90MX 68,1,$199.99 
627555367091,,,,Sherwood CODE Encrypt 1 Stick - Senior 64'' Left PP28 75,1,$199.99 
627555367275,,,,Sherwood CODE Encrypt 1 Stick - Senior 64'' Left PP92 75,1,$199.99 
627555367107,,,,Sherwood CODE Encrypt 1 Stick - Senior 64'' Right PP28 75,1,$199.99 
681489070359,,,,TRUE CATALYST 7X3 INTERMEDIATE 2023 STOCK GOALIE BLOCKER - WHITE/WHITE - STANDARD,1,$209.99 
681489130053,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE BLACK 15,1,$209.99 
681489130091,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE NAVY 13,1,$209.99 
681489130107,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE NAVY 14,1,$209.99 
681489130152,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE RED 13,1,$209.99 
681489130169,,,,TRUE CATALYST 9X3 2023 ANATOMICAL FIT GLOVE RED 14,1,$209.99 
191520814519,,,,CCM Ribcor MAXX SE- Senior Left P28 70,1,$209.99 
191520814533,,,,CCM Ribcor MAXX SE- Senior Left P29 70,1,$209.99 
191520814663,,,,CCM Ribcor MAXX SE - Intermediate  Right P29 65,1,$209.99 
191520814694,,,,CCM Ribcor MAXX SE - Intermediate  Left P29 55,1,$209.99 
191520814632,,,,CCM Ribcor MAXX SE - Intermediate  Left P28 65,1,$209.99 
191520814571,,,,CCM Ribcor MAXX SE- Senior Left P29 75,1,$209.99 
191520814557,,,,CCM Ribcor MAXX SE- Senior Left P28 75,1,$209.99 
191520814656,,,,CCM Ribcor MAXX SE - Intermediate  Left P29 65,1,$209.99 
191520674557,,,,"CCM 490 Player Black Rolling Backpack Bag 18""",1,$219.99 
191520818630,,,,CCM Tacks XF Pro Shin Guards - Senior 15,1,$219.99 
191520663278,,,,CCM Jetspeed FT6 Pro Shoulder Pads - Senior M,1,$219.99 
681489039448,,,,"TRUE CATALYST 9X3 2023 JR OPS, 40 FLEX, T28 CURVE, LEFT, 52""",1,$229.99 
681489039455,,,,"TRUE CATALYST 9X3 2023 JR OPS, 40 FLEX, T28 CURVE, RIGHT, 52""",1,$229.99 
681489039363,,,,"TRUE CATALYST 9X3 2023 JR OPS, 40 FLEX, T92.5 CURVE, LEFT, 52""",1,$229.99 
191520816735,,,,"CCM XF Pro Glove - 14"" Black/Grey",1,$229.99 
191520659790,,,,CCM Hockey Gloves Blue 15 FT6 Pro,1,$229.99 
191520816766,,,,CCM Hockey Gloves Red 14 XF Pro,1,$229.99 
191520659875,,,,CCM Hockey Gloves Red 14 FT6 Pro,1,$229.99 
191520816742,,,,CCM Hockey Gloves Black 15 XF Pro,1,$229.99 
191520816773,,,,CCM Hockey Gloves Red 15 XF Pro,1,$229.99 
191520663889,,,,CCM Hockey Pants Blue Senior M FT6 Pro,1,$229.99 
191520663919,,,,CCM Hockey Pants Red Senior S FT6 Pro,1,$229.99 
191520663872,,,,CCM Hockey Pants Blue Senior S FT6 Pro,1,$229.99 
681489142933,,,,TRUE PROJECT X 40 T92.5 LEFT,1,$229.99 
191520818111,,,,CCM Tacks XF Pro Shoulder Pads - Senior S,1,$229.99 
191520816728,,,,CCM Hockey Gloves black/gray 13 XF Pro,1,$229.99 
191520613525,,,,CCM Tacks AS-VI - Intermediate Left P28 55,1,$239.99 
191520613440,,,,CCM Tacks AS-VI - Intermediate Left P28 65,1,$239.99 
191520613501,,,,CCM Tacks AS-VI - Intermediate Left P90 65,1,$239.99 
191520613518,,,,CCM Tacks AS-VI - Intermediate Right P90 65,1,$239.99 
191520613532,,,,CCM Tacks AS-VI - Intermediate Right P28 55,1,$239.99 
191520613471,,,,CCM Tacks AS-VI - Intermediate Right P29 65,1,$239.99 
191520609085,,,,CCM Ribcor Trigger 8 - Intermediate  Left P28 65,1,$239.99 
191520609108,,,,CCM Ribcor Trigger 8 - Intermediate  Left P29 65,1,$239.99 
681489039547,,,,"TRUE CATALYST 9X3 2023 JR OPS, 50 FLEX, T28 CURVE, LEFT, 54""",1,$249.99 
681489039509,,,,"TRUE CATALYST 9X3 2023 JR OPS, 50 FLEX, T92.5 CURVE, LEFT, 54""",1,$249.99 
681489039516,,,,"TRUE CATALYST 9X3 2023 JR OPS, 50 FLEX, T92.5 CURVE, RIGHT, 54""",1,$249.99 
681489152406,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 50 FLEX, T27 CURVE, LEFT, 56""",1,$249.99 
681489152413,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 50 FLEX, T27 CURVE, RIGHT, 56""",1,$249.99 
681489152369,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 50 FLEX, T28 CURVE, LEFT, 56""",1,$249.99 
681489152383,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 50 FLEX, T92 CURVE, LEFT, 56""",1,$249.99 
681489152468,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 60 FLEX, T27 CURVE, LEFT, 58""",1,$249.99 
681489152475,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 60 FLEX, T27 CURVE, RIGHT, 58""",1,$249.99 
681489152420,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 60 FLEX, T28 CURVE, LEFT, 58""",1,$249.99 
681489152444,,,,"TRUE HZRDUS 7X4 2024 INT OPS, 60 FLEX, T92 CURVE, LEFT, 58""",1,$249.99 
681489152482,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 65 FLEX, T27 CURVE, LEFT, 60""",1,$249.99 
681489152499,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 65 FLEX, T27 CURVE, RIGHT, 60""",1,$249.99 
681489152505,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 65 FLEX, T28 CURVE, LEFT, 60""",1,$249.99 
681489152529,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 65 FLEX, T92 CURVE, LEFT, 60""",1,$249.99 
681489152543,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 75 FLEX, T27 CURVE, LEFT, 62""",1,$249.99 
681489152550,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 75 FLEX, T27 CURVE, RIGHT, 62""",1,$249.99 
681489152567,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 75 FLEX, T28 CURVE, LEFT, 62""",1,$249.99 
681489152604,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 75 FLEX, T90T CURVE, LEFT, 62""",1,$249.99 
681489152611,,,,"TRUE HZRDUS 7X4 2024 SR OPS, 75 FLEX, T90T CURVE, RIGHT, 62""",1,$249.99 
